,array,dataset,target_idx,interf_idx,sir,snr,bf,sar_out,sir_in,snr_in,sdr_in,sir_out,snr_out,sdr_out,pesq_in,pesq_out
24,0.0,0.0,0.0,2.0,10.0,10.0,ecoLCMV,5.906451006347342,13.84372204877397,9.984907997988575,8.479574357776844,38.66955149135198,18.688824985148507,18.642320640057044,2.214071273803711,2.7279884815216064
25,0.0,0.0,0.0,2.0,10.0,20.0,dpDS,-0.1811710469354313,13.84372204877397,20.00911683484339,12.909977911410381,13.839404440427368,24.69820992250127,13.498893212531726,2.518357515335083,2.6367685794830322
26,0.0,0.0,0.0,2.0,10.0,20.0,rtfMVDR,5.740267098299842,13.84372204877397,20.00911683484339,12.909977911410381,24.85196455883581,29.288786249838527,23.5242860854594,2.518357515335083,3.0885009765625
27,0.0,0.0,0.0,2.0,10.0,20.0,ecoMVDR,5.919230838109995,13.84372204877397,20.00911683484339,12.909977911410381,24.41844038091018,29.289087134649236,23.20314422360644,2.518357515335083,3.090419292449951
28,0.0,0.0,0.0,2.0,10.0,20.0,rtfLCMV,5.743709227622174,13.84372204877397,20.00911683484339,12.909977911410381,29.44170699086068,28.55775509397468,25.941716685597818,2.518357515335083,3.2218332290649414
29,0.0,0.0,0.0,2.0,10.0,20.0,ecoLCMV,6.006502539017893,13.84372204877397,20.00911683484339,12.909977911410381,44.99054463180636,28.807809642131513,28.70253967289671,2.518357515335083,3.312592029571533
30,0.0,0.0,0.0,2.0,20.0,0.0,dpDS,-0.1811710469354313,23.84372204877397,0.013045741630806048,-0.005739731901098923,23.839404440427362,4.678269069773784,4.6239154146901615,1.703787922859192,2.0504648685455322
31,0.0,0.0,0.0,2.0,20.0,0.0,rtfMVDR,1.7192129027782768,23.84372204877397,0.013045741630806048,-0.005739731901098923,35.892465331008005,7.147583415250162,7.140799477442938,1.703787922859192,2.246666669845581
32,0.0,0.0,0.0,2.0,20.0,0.0,ecoMVDR,5.903446867150151,23.84372204877397,0.013045741630806048,-0.005739731901098923,34.35424386279843,9.287312645331928,9.275121179089897,1.703787922859192,2.2568607330322266
33,0.0,0.0,0.0,2.0,20.0,0.0,rtfLCMV,2.9890720102499424,23.84372204877397,0.013045741630806048,-0.005739731901098923,32.1632990391847,5.7924230109159875,5.783539076351218,1.703787922859192,2.103811502456665
34,0.0,0.0,0.0,2.0,20.0,0.0,ecoLCMV,5.977476252690963,23.84372204877397,0.013045741630806048,-0.005739731901098923,52.75665596359573,8.761804447674827,8.761670946941784,1.703787922859192,2.2217323780059814
